time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-11-08T14:47:01.290Z,6.8777,94.4633,10,4.9,mb,NA,46,2.963,0.67,us,us10003vr4,2016-11-10T21:59:28.371Z,"144km NW of Sabang, Indonesia",earthquake,7.7,1.8,0.078,52,reviewed,us,us
2015-11-08T14:46:02.390Z,6.9,94.5916,10,4.4,mb,NA,92,2.871,0.82,us,us10003z2g,2016-02-05T03:16:36.040Z,"137km NW of Sabang, Indonesia",earthquake,7.3,1.9,0.144,14,reviewed,us,us
2015-11-08T14:36:58.130Z,6.9036,94.7105,10,4.7,mb,NA,73,2.777,0.82,us,us10003z2f,2016-02-05T03:16:36.040Z,"130km NNW of Sabang, Indonesia",earthquake,10.7,1.9,0.138,16,reviewed,us,us
2015-11-08T14:34:05.390Z,6.679,94.4431,10,5.1,mb,NA,84,2.877,0.68,us,us10003vr2,2016-11-10T21:59:27.179Z,"130km NW of Sabang, Indonesia",earthquake,9.4,1.8,0.058,97,reviewed,us,us
2015-11-08T14:18:34.930Z,7.1775,94.2678,10,4.3,mb,NA,202,12.101,0.74,us,us10003z1e,2016-02-05T03:16:36.040Z,"136km SE of Mohean, India",earthquake,11.6,2,0.265,4,reviewed,us,us
2015-11-08T13:38:39.430Z,7.1209,94.7661,10,4.7,mb,NA,77,2.869,0.97,us,us10003vr0,2016-11-10T21:59:25.929Z,"149km NNW of Sabang, Indonesia",earthquake,7.7,1.7,0.091,36,reviewed,us,us
2015-11-08T13:38:13.180Z,6.9647,94.8632,10,4.5,mb,NA,181,2.696,0.58,us,us10003z1c,2016-02-05T03:16:36.040Z,"128km NNW of Sabang, Indonesia",earthquake,20.4,1.9,0.145,14,reviewed,us,us
2015-11-08T13:31:22.740Z,6.6543,94.3693,10,4,mb,NA,201,2.929,0.31,us,us10003z1d,2016-02-05T03:16:36.040Z,"134km NW of Sabang, Indonesia",earthquake,10.5,2,0.231,5,reviewed,us,us
2015-11-08T13:23:47.760Z,6.769,94.479,9.75,5.2,mb,NA,53,2.892,0.96,us,us10003vqx,2016-11-10T21:59:24.729Z,"134km NW of Sabang, Indonesia",earthquake,8.9,3.9,0.077,56,reviewed,us,us
2015-11-08T12:06:26.980Z,6.9391,94.6642,10,4.7,mb,NA,97,2.835,0.59,us,us10003z22,2016-02-05T03:16:36.040Z,"136km NNW of Sabang, Indonesia",earthquake,11,1.9,0.12,21,reviewed,us,us
2015-11-08T11:54:39.320Z,6.7923,94.6065,10.13,5.1,mb,NA,33,2.798,0.81,us,us10003vqi,2016-11-10T21:59:23.472Z,"127km NW of Sabang, Indonesia",earthquake,8.3,3.8,0.061,88,reviewed,us,us
2015-11-08T11:44:05.530Z,6.982,94.6815,10,4.9,mb,NA,83,2.847,0.67,us,us10003z11,2016-02-05T03:16:36.040Z,"139km NNW of Sabang, Indonesia",earthquake,11.9,1.8,0.086,42,reviewed,us,us
2015-11-08T11:42:02.300Z,7.1355,94.8839,10,4.8,mb,NA,156,2.792,0.48,us,us10003z1h,2016-02-05T03:16:36.040Z,"145km NNW of Sabang, Indonesia",earthquake,14.2,1.9,0.167,11,reviewed,us,us
2015-11-08T11:17:21.660Z,7.3995,95.4292,22.56,4.6,mb,NA,134,2.631,0.57,us,us10003z10,2016-02-05T03:16:36.040Z,"166km N of Sabang, Indonesia",earthquake,16.4,6.4,0.145,14,reviewed,us,us
2015-11-08T10:53:31.770Z,7.0389,94.7215,20.48,4.9,mb,NA,70,2.851,0.92,us,us10003vq6,2016-11-10T21:59:19.237Z,"143km NNW of Sabang, Indonesia",earthquake,9.7,4.5,0.085,44,reviewed,us,us
2015-11-08T10:42:01.590Z,6.8782,94.5455,8,5.5,mww,NA,29,2.896,0.9,us,us10003vpz,2016-11-10T21:59:14.996Z,"138km NW of Sabang, Indonesia",earthquake,7.4,1.7,NA,NA,reviewed,us,us
2015-11-08T10:07:21.180Z,7.1453,94.7714,10,4.7,mb,NA,147,2.881,0.8,us,us10003z0w,2016-02-05T03:16:35.040Z,"151km NNW of Sabang, Indonesia",earthquake,12.3,1.9,0.159,12,reviewed,us,us
2015-11-08T10:04:36.570Z,6.7934,94.3555,20.48,4.7,mb,NA,65,3.009,0.61,us,us10003vpr,2016-02-05T03:16:35.040Z,"146km NW of Sabang, Indonesia",earthquake,9.7,2.9,0.082,45,reviewed,us,us
2015-11-08T09:51:51.780Z,6.9822,94.6259,19.56,4.6,mb,NA,103,33.094,0.69,us,us10003z1k,2016-02-05T03:16:35.040Z,"142km NNW of Sabang, Indonesia",earthquake,18.3,4.8,0.152,13,reviewed,us,us
2015-11-08T09:27:33.200Z,6.8495,94.5793,10,4.4,mb,NA,181,33.178,0.71,us,us10003z15,2016-02-05T03:16:35.040Z,"133km NW of Sabang, Indonesia",earthquake,20,2,0.144,14,reviewed,us,us
2015-11-07T09:29:27.590Z,23.4416,94.5795,104.83,4.3,mb,NA,171,3.26,0.51,us,us10003x1q,2016-02-05T03:16:34.040Z,"26km SE of Mawlaik, Burma",earthquake,12.3,9.8,0.132,16,reviewed,us,us
2015-11-07T00:01:40.070Z,4.967,96.0338,27.93,4.3,mb,NA,169,0.946,0.42,us,us10003x1j,2016-02-05T03:16:33.040Z,"39km SW of Reuleuet, Indonesia",earthquake,10.3,9.9,0.161,11,reviewed,us,us
2015-11-06T14:12:02.070Z,36.4582,70.66,204.83,4.2,mb,NA,97,0.669,0.7,us,us10003v7r,2016-02-05T03:16:32.040Z,"47km SSW of Jarm, Afghanistan",earthquake,8.1,6.6,0.167,10,reviewed,us,us
2015-11-05T16:27:47.450Z,31.7945,74.431,59.82,3.1,ml,NA,288,2.094,1.47,us,us10003uws,2016-02-05T03:16:31.040Z,"15km SSW of Narang, Pakistan",earthquake,13.1,9,0.181,4,reviewed,us,us
2015-11-05T00:12:23.530Z,36.5177,70.3048,195.41,4,mb,NA,92,0.644,0.91,us,us10003usp,2016-02-05T03:16:30.040Z,"40km E of Farkhar, Afghanistan",earthquake,7.2,6.3,0.144,13,reviewed,us,us
2015-11-03T18:16:53.020Z,5.4233,95.1264,10,4.6,mb,NA,43,1.823,1.26,us,us200041p4,2016-01-30T02:11:05.040Z,"26km SW of Banda Aceh, Indonesia",earthquake,7,1.8,0.083,43,reviewed,us,us
2015-11-02T17:03:05.830Z,32.0564,69.5481,39.95,4.6,mb,NA,143,2.513,0.95,us,us200041cm,2016-01-30T02:11:03.040Z,"26km S of Wana, Pakistan",earthquake,9.2,6.6,0.092,35,reviewed,us,us
2015-11-02T13:40:36.200Z,32.0869,69.5562,44.73,5,mb,NA,26,2.484,0.7,us,us200041b0,2016-11-10T21:58:18.815Z,"23km S of Wana, Pakistan",earthquake,3.6,4.8,0.045,156,reviewed,us,us
2015-11-01T15:49:44.590Z,36.5075,70.3502,208.08,4,mb,NA,71,0.643,0.9,us,us2000416w,2016-01-30T02:11:01.040Z,"44km E of Farkhar, Afghanistan",earthquake,8,6.4,0.163,10,reviewed,us,us
2015-11-01T12:50:10.250Z,36.4916,70.4659,211.11,4.6,mb,NA,47,0.638,0.86,us,us2000416n,2016-01-30T02:11:01.040Z,"52km SW of Jarm, Afghanistan",earthquake,6.9,5.5,0.058,89,reviewed,us,us
2015-11-01T03:26:10.370Z,36.5004,70.4874,203.02,4,mb,NA,71,0.628,0.65,us,us20004159,2016-01-30T02:11:00.040Z,"50km SW of Jarm, Afghanistan",earthquake,7.2,6,0.172,9,reviewed,us,us
2015-10-31T22:02:23.070Z,34.3967,68.9948,13.26,3.6,mb,NA,205,0.149,0.73,us,us2000418g,2016-01-30T02:10:59.040Z,"11km E of Maidan Shahr, Afghanistan",earthquake,7.8,6.2,0.288,3,reviewed,us,us
2015-10-31T20:52:14.570Z,36.4941,70.4026,182.41,4.2,mb,NA,71,0.645,1.22,us,us2000414b,2016-01-30T02:10:59.040Z,"49km E of Farkhar, Afghanistan",earthquake,6.3,5.5,0.118,20,reviewed,us,us
2015-10-31T02:05:19.820Z,26.6982,96.7414,29.65,4.3,mb,NA,91,4.533,0.54,us,us2000411q,2016-01-30T02:10:58.040Z,"121km ESE of Khonsa, India",earthquake,7.8,5.2,0.122,19,reviewed,us,us
2015-10-30T23:33:48.040Z,36.5889,70.7011,218.42,4.2,mb,NA,88,0.544,1.03,us,us200041km,2016-01-30T02:10:58.040Z,"32km SSW of Jarm, Afghanistan",earthquake,5.7,5,0.187,8,reviewed,us,us
2015-10-30T04:40:00.150Z,36.4715,69.5063,33.29,4.1,mb,NA,62,1.078,0.89,us,us200040n0,2016-01-30T02:10:56.040Z,"29km S of Taloqan, Afghanistan",earthquake,5.3,5.2,0.158,11,reviewed,us,us
2015-10-29T22:15:56.450Z,24.6819,92.4488,36.31,4.8,mb,NA,48,1.032,0.69,us,us200040l5,2016-01-30T02:10:55.040Z,"11km W of Hailakandi, India",earthquake,5.4,7.2,0.064,75,reviewed,us,us
2015-10-29T17:11:29.810Z,36.1758,71.0357,97.07,4.1,mb,NA,82,1.017,1.26,us,us200040hv,2016-01-30T02:10:55.040Z,"28km NE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,7.2,9.3,0.184,8,reviewed,us,us
2015-10-28T23:54:49.660Z,24.1002,92.8262,38.49,4.3,mb,NA,146,1.705,0.68,us,us200040cl,2016-01-22T23:41:22.040Z,"11km NW of Darlawn, India",earthquake,4.8,9.9,0.119,20,reviewed,us,us
2015-10-28T23:26:26.910Z,36.5244,70.3246,198.57,4.3,mb,NA,69,0.633,0.97,us,us200040cc,2016-01-22T23:41:22.040Z,"42km E of Farkhar, Afghanistan",earthquake,4.1,5.5,0.118,20,reviewed,us,us
2015-10-28T22:50:42.120Z,36.5078,70.2865,199.7,4.1,mb,NA,94,0.659,1.06,us,us200040c4,2016-01-22T23:41:22.040Z,"39km E of Farkhar, Afghanistan",earthquake,5.5,6.8,0.174,9,reviewed,us,us
2015-10-28T15:29:41.120Z,36.5111,70.283,204.83,4.2,mb,NA,75,0.656,0.66,us,us2000407f,2016-01-22T23:41:21.040Z,"38km E of Farkhar, Afghanistan",earthquake,4.8,6.7,0.199,7,reviewed,us,us
2015-10-28T14:16:33.340Z,36.533,70.3214,197.92,4.3,mb,NA,71,0.625,1.08,us,us2000405i,2016-01-22T23:41:21.040Z,"41km E of Farkhar, Afghanistan",earthquake,7.1,3.6,0.142,14,reviewed,us,us
2015-10-28T10:12:53.300Z,36.6742,71.1327,216.95,4.1,mb,NA,65,0.634,0.59,us,us2000403r,2016-01-22T23:41:21.040Z,"34km SE of Jarm, Afghanistan",earthquake,8.2,6.7,0.213,6,reviewed,us,us
2015-10-28T10:04:17.780Z,36.5036,70.3745,211.66,4.4,mb,NA,78,0.641,0.74,us,us2000403q,2016-01-22T23:41:21.040Z,"46km E of Farkhar, Afghanistan",earthquake,6.1,7,0.155,13,reviewed,us,us
2015-10-28T00:04:08.150Z,36.5276,70.3525,208.55,3.9,mb,NA,73,0.623,0.77,us,us20004011,2016-01-22T23:41:20.040Z,"44km E of Farkhar, Afghanistan",earthquake,6.4,6.6,0.163,11,reviewed,us,us
2015-10-27T19:34:04.850Z,5.2018,94.6424,41.85,4.1,mb,NA,164,2.295,0.88,us,us200040rd,2016-01-22T23:41:20.040Z,"85km WSW of Banda Aceh, Indonesia",earthquake,3.8,8.7,0.12,23,reviewed,us,us
2015-10-27T17:55:48.120Z,36.5212,70.3405,199.96,4.3,mb,NA,69,0.632,1.18,us,us20003zxs,2016-01-22T23:41:20.040Z,"43km E of Farkhar, Afghanistan",earthquake,3.5,6.5,0.116,21,reviewed,us,us
2015-10-27T15:30:45.230Z,36.5262,70.2516,216.44,4.2,mb,NA,95,0.652,0.57,us,us10003rv8,2016-01-22T23:41:20.040Z,"35km E of Farkhar, Afghanistan",earthquake,6.5,6.4,0.265,4,reviewed,us,us
2015-10-27T13:50:48.860Z,24.5022,94.9918,93.35,4.1,mb,NA,118,3.035,0.83,us,us10003rut,2016-01-22T23:41:20.040Z,"95km E of Yairipok, India",earthquake,7.2,11.8,0.135,15,reviewed,us,us
2015-10-27T13:14:07.950Z,36.4977,70.5117,201.93,4.6,mb,NA,47,0.628,0.81,us,us10003ru9,2016-01-22T23:41:19.040Z,"49km SW of Jarm, Afghanistan",earthquake,5.2,4.7,0.052,109,reviewed,us,us
2015-10-27T01:17:51.920Z,36.5177,70.3178,199.77,4.2,mb,NA,69,0.641,0.82,us,us10003rpi,2016-01-22T23:41:18.040Z,"41km E of Farkhar, Afghanistan",earthquake,7.5,5.8,0.118,20,reviewed,us,us
2015-10-27T00:44:37.510Z,36.4639,70.2149,204.31,4,mb,NA,69,0.721,1.03,us,us10003rp7,2016-01-22T23:41:18.040Z,"34km ESE of Farkhar, Afghanistan",earthquake,5.6,4.7,0.211,6,reviewed,us,us
2015-10-27T00:27:29.660Z,36.5236,70.2776,196.51,4,mb,NA,91,0.646,0.89,us,us200040q8,2016-01-22T23:41:18.040Z,"37km E of Farkhar, Afghanistan",earthquake,5.7,6.5,0.173,9,reviewed,us,us
2015-10-27T00:17:13.620Z,36.4838,70.2511,199.64,4.2,mb,NA,91,0.691,0.83,us,us200040rr,2016-01-22T23:41:18.040Z,"36km ESE of Farkhar, Afghanistan",earthquake,5.2,7.2,0.199,7,reviewed,us,us
2015-10-27T00:01:37.550Z,36.5367,70.2941,210.26,4,mb,NA,80,0.629,0.6,us,us200040rn,2016-01-22T23:41:18.040Z,"39km E of Farkhar, Afghanistan",earthquake,7,5.9,0.173,9,reviewed,us,us
2015-10-26T23:35:20.850Z,36.5162,70.3194,209.1,4.1,mb,NA,93,0.642,0.72,us,us10003rnp,2016-01-22T23:41:18.040Z,"41km E of Farkhar, Afghanistan",earthquake,7.2,6.8,0.26,4,reviewed,us,us
2015-10-26T16:47:22.090Z,36.5164,70.2991,196.96,4.5,mb,NA,92,0.647,0.97,us,us10003rjg,2016-01-22T23:41:18.040Z,"40km E of Farkhar, Afghanistan",earthquake,5.1,7.5,0.314,3,reviewed,us,us
2015-10-26T15:47:27.810Z,36.5211,70.3065,208.12,4,mb,NA,75,0.641,0.69,us,us10003rj2,2016-01-22T23:41:17.040Z,"40km E of Farkhar, Afghanistan",earthquake,8,6.3,0.183,8,reviewed,us,us
2015-10-26T15:39:10.550Z,36.5271,70.4245,198.54,4,mb,NA,70,0.609,0.86,us,us10003rj0,2016-01-22T23:41:17.040Z,"50km E of Farkhar, Afghanistan",earthquake,7.2,5.3,0.143,13,reviewed,us,us
2015-10-26T13:41:53.030Z,36.5004,70.307,202.87,4.1,mb,NA,94,0.66,0.56,us,us10003ria,2016-01-22T23:41:17.040Z,"41km E of Farkhar, Afghanistan",earthquake,8.6,10.5,0.301,3,reviewed,us,us
2015-10-26T12:50:58.170Z,36.4971,70.3375,214.61,4.3,mb,NA,94,0.655,0.41,us,us10003rhs,2016-01-22T23:41:17.040Z,"43km E of Farkhar, Afghanistan",earthquake,5.8,8.2,0.376,2,reviewed,us,us
2015-10-26T11:16:16.500Z,36.5229,70.3272,197.38,4.4,mb,NA,69,0.633,1.07,us,us10003rh7,2016-01-22T23:41:17.040Z,"42km E of Farkhar, Afghanistan",earthquake,4.5,7,0.099,29,reviewed,us,us
2015-10-26T11:14:43.150Z,36.5443,70.4075,217.27,4,mb,NA,76,0.595,0.73,us,us10003rh4,2016-01-22T23:41:17.040Z,"49km E of Farkhar, Afghanistan",earthquake,7.8,6.3,0.232,5,reviewed,us,us
2015-10-26T10:37:05.110Z,36.4929,70.3241,211.16,4,mb,NA,70,0.663,0.77,us,us10003rgt,2016-01-22T23:41:17.040Z,"42km ESE of Farkhar, Afghanistan",earthquake,7.8,6.2,0.196,7,reviewed,us,us
2015-10-26T10:30:33.850Z,36.5845,71.2837,227.92,4,mb,NA,70,0.783,0.98,us,us200040hz,2016-01-22T23:41:17.040Z,"24km WSW of Ashkasham, Afghanistan",earthquake,7.3,5.6,0.118,19,reviewed,us,us
2015-10-26T09:49:38.550Z,36.5467,70.4177,202.76,4.6,mb,NA,69,0.591,1.07,us,us10003rfk,2016-01-22T23:41:17.040Z,"50km E of Farkhar, Afghanistan",earthquake,6,6.4,0.079,49,reviewed,us,us
2015-10-26T09:48:23.120Z,36.5145,70.4716,190.81,4.5,mb,NA,89,0.615,0.96,us,us200040hl,2016-01-22T23:41:17.040Z,"50km SW of Jarm, Afghanistan",earthquake,7.3,5.5,0.135,16,reviewed,us,us
2015-10-26T09:47:01.530Z,36.2335,70.7958,212.91,4.5,mb,NA,82,0.907,0.87,us,us200040hp,2016-01-22T23:41:17.040Z,"22km N of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,10.8,7.4,0.15,13,reviewed,us,us
2015-10-26T09:46:17.350Z,36.4921,70.32,200.84,4.3,mb,NA,93,0.664,0.72,us,us10003rfs,2016-01-22T23:41:17.040Z,"42km ESE of Farkhar, Afghanistan",earthquake,3.6,8.2,0.308,3,reviewed,us,us
2015-10-26T09:36:11.580Z,36.5034,70.521,204.28,4.6,mb,NA,100,0.622,0.46,us,us10003rgc,2016-01-22T23:41:17.040Z,"48km SW of Jarm, Afghanistan",earthquake,8,5.5,0.157,12,reviewed,us,us
2015-10-26T09:26:26.810Z,36.481,70.2743,209.17,4.2,mb,NA,95,0.687,0.4,us,us200040hx,2016-01-22T23:41:17.040Z,"38km ESE of Farkhar, Afghanistan",earthquake,7.9,7.4,0.372,3,reviewed,us,us
2015-10-26T09:09:42.560Z,36.5244,70.3676,231,7.5,mww,NA,18,0.622,1.43,us,us10003re5,2017-11-14T17:02:31.419Z,"45km E of Farkhar, Afghanistan",earthquake,6.7,1.9,NA,NA,reviewed,us,us
2015-10-26T09:09:32.020Z,36.459,70.6847,206.94,5.9,mb,NA,18,0.671,1.11,us,us100042n2,2016-11-10T21:57:20.992Z,"46km SSW of Jarm, Afghanistan",earthquake,6.5,4.6,0.053,133,reviewed,us,us
2015-10-23T18:19:02.470Z,36.3253,77.9005,88.64,4,mb,NA,108,4.645,1.15,us,us10003r21,2016-01-22T23:41:12.040Z,"183km WSW of Layka, China",earthquake,9.3,10.1,0.164,10,reviewed,us,us
2015-10-23T10:24:50.030Z,32.0156,95.1918,43.24,4.4,mb,NA,113,4.186,0.96,us,us2000406i,2016-01-22T23:41:11.040Z,"58km NNW of Gyamotang, China",earthquake,11.5,10,0.143,14,reviewed,us,us
2015-10-23T04:42:59.710Z,29.7336,70.4277,27.67,4,mb,NA,220,4.594,1.46,us,us20004061,2016-01-22T23:41:11.040Z,"19km WNW of Jampur, Pakistan",earthquake,8.9,8.6,0.298,3,reviewed,us,us
2015-10-23T04:03:31.130Z,29.3004,69.9194,20,4.4,mb,NA,122,5.195,1.08,us,us2000405z,2016-01-22T23:41:11.040Z,"45km WNW of Rajanpur, Pakistan",earthquake,12.6,2.5,0.22,6,reviewed,us,us
2015-10-23T02:27:16.080Z,29.8143,69.9062,24.74,4.2,mb,NA,180,4.769,1.71,us,us20004074,2016-01-22T23:41:11.040Z,"37km ESE of Barkhan, Pakistan",earthquake,15,9.4,0.216,6,reviewed,us,us
2015-10-23T01:24:26.460Z,29.5481,70.2625,10,4.4,mb,NA,118,4.827,0.59,us,us20004073,2016-01-22T23:41:10.040Z,"11km W of Dajal, Pakistan",earthquake,10.1,2,0.539,2,reviewed,us,us
2015-10-23T01:06:29.670Z,29.4472,70.265,22.83,4,mb,NA,211,4.912,0.85,us,us2000405t,2016-01-22T23:41:10.040Z,"16km SW of Dajal, Pakistan",earthquake,8.4,9.6,0.184,8,reviewed,us,us
2015-10-23T00:36:53.210Z,29.5365,70.2972,26.87,4.5,mb,NA,133,4.821,0.65,us,us20004064,2016-01-22T23:41:10.040Z,"8km WSW of Dajal, Pakistan",earthquake,9.8,6.2,0.113,23,reviewed,us,us
2015-10-23T00:27:39.560Z,29.6377,70.326,11,5.6,mww,NA,38,4.722,0.88,us,us10003qv5,2017-10-11T21:15:27.974Z,"10km NNW of Dajal, Pakistan",earthquake,7.9,1.8,NA,NA,reviewed,us,us
2015-10-22T07:11:07.230Z,32.0359,95.1051,35.05,4.4,mb,NA,112,4.135,0.72,us,us10003qmd,2016-01-22T23:41:10.040Z,"63km NNW of Gyamotang, China",earthquake,8.1,6,0.115,22,reviewed,us,us
2015-10-21T23:37:21.140Z,36.1658,69.6569,105.03,4.2,mb,NA,92,1.21,0.71,us,us10003qid,2016-01-15T20:51:38.040Z,"48km ENE of Nahrin, Afghanistan",earthquake,5.5,11,0.303,3,reviewed,us,us
2015-10-21T00:30:39.980Z,5.0402,96.2976,53.54,4.4,mb,NA,105,0.673,0.9,us,us10003rwv,2016-01-15T20:51:29.040Z,"19km S of Reuleuet, Indonesia",earthquake,9.5,8.3,0.11,24,reviewed,us,us
2015-10-20T03:46:05.660Z,36.6557,70.9248,214.31,4,mb,NA,78,0.546,0.48,us,us10003pu6,2016-01-15T20:51:21.040Z,"24km SSE of Jarm, Afghanistan",earthquake,6.9,6.4,0.195,7,reviewed,us,us
2015-10-19T13:21:14.780Z,36.3588,71.1998,96.2,4.5,mb,NA,112,0.914,0.91,us,us10003pna,2016-01-15T20:51:14.040Z,"46km SW of Ashkasham, Afghanistan",earthquake,6.5,9,0.221,6,reviewed,us,us
2015-10-18T06:44:52.640Z,36.5675,70.8043,189.2,4.1,mb,NA,71,0.586,0.59,us,us10003pgw,2016-01-15T20:51:03.040Z,"33km S of Jarm, Afghanistan",earthquake,6.4,4.9,0.151,12,reviewed,us,us
2015-10-17T06:29:39.650Z,24.7157,94.4863,63.02,4.3,mb,NA,113,2.53,0.84,us,us10003qwy,2016-01-15T20:50:54.040Z,"42km E of Yairipok, India",earthquake,7.2,8.4,0.13,17,reviewed,us,us
2015-10-16T16:11:55.220Z,5.1666,94.2896,35,4.1,mb,NA,220,2.647,0.93,us,us10003qqw,2016-01-15T20:50:48.040Z,"122km WSW of Banda Aceh, Indonesia",earthquake,15.3,2,0.198,7,reviewed,us,us
2015-10-14T12:50:36.420Z,31.9029,94.7913,10,4.1,mb,NA,118,3.84,0.81,us,us10003pf8,2016-01-11T21:07:26.040Z,"73km NW of Gyamotang, China",earthquake,7.9,2,0.136,15,reviewed,us,us
2015-10-14T01:14:28.580Z,36.594,71.0948,220.38,4.2,mb,NA,83,0.674,0.41,us,us10003nhj,2016-01-11T21:07:25.040Z,"38km SE of Jarm, Afghanistan",earthquake,6.7,6.2,0.186,8,reviewed,us,us
2015-10-13T15:40:08.900Z,36.4973,70.5636,203.31,4.7,mb,NA,48,0.627,0.78,us,us10003nav,2016-01-11T21:07:24.040Z,"47km SSW of Jarm, Afghanistan",earthquake,6.6,2.3,0.049,124,reviewed,us,us
2015-10-12T15:39:07.360Z,28.9796,86.3729,10,4.5,mb,NA,57,1.088,0.79,us,us10003n1q,2016-01-11T21:07:22.040Z,"79km WNW of Xegar, China",earthquake,2.4,1.8,0.066,67,reviewed,us,us
2015-10-12T11:32:40.290Z,35.6427,69.974,112.3,4,mb,NA,90,1.338,0.77,us,us10003myp,2016-01-11T21:07:22.040Z,"55km NE of Bazarak, Afghanistan",earthquake,7.3,11.9,0.231,5,reviewed,us,us
2015-10-10T23:54:35.280Z,24.2558,96.0264,49.02,4.5,mb,NA,50,4.005,0.63,us,us10003mrj,2016-01-11T21:07:19.040Z,"122km W of Bhamo, Burma",earthquake,8,8,0.09,36,reviewed,us,us
2015-10-10T01:48:45.570Z,27.2548,88.8009,48.22,4.3,mb,NA,129,1.899,0.63,us,us10003mmv,2016-01-11T21:07:18.040Z,"20km ESE of Gangtok, India",earthquake,11.9,7.7,0.103,27,reviewed,us,us
2015-10-09T20:29:56.020Z,28.8544,86.469,10,4.9,mb,NA,60,0.942,0.96,us,us10003mkt,2016-01-11T21:07:17.040Z,"64km WNW of Xegar, China",earthquake,4.8,1.8,0.046,149,reviewed,us,us
2015-10-09T06:09:36.150Z,36.4812,70.3328,202.74,4.7,mb,NA,70,0.672,1.21,us,us10003me9,2016-01-11T21:07:16.040Z,"43km ESE of Farkhar, Afghanistan",earthquake,3,6.4,0.113,24,reviewed,us,us
2015-10-09T01:01:21.970Z,28.8999,86.3397,10,4,mb,NA,78,1.025,1,us,us10003p4v,2016-01-11T21:07:16.040Z,"78km WNW of Xegar, China",earthquake,5.9,1.9,0.139,15,reviewed,us,us
2015-10-08T13:56:10.770Z,4.908,96.1805,44.31,4.6,mb,NA,121,0.827,1.23,us,us10003l4d,2016-01-11T21:07:15.040Z,"35km SSW of Reuleuet, Indonesia",earthquake,6.4,8.2,0.105,27,reviewed,us,us
2015-10-08T01:04:21.950Z,31.5958,76.9677,36.04,4.2,mb,NA,148,3.733,0.71,us,us10003l2c,2016-01-11T21:07:15.040Z,"10km NE of Sundarnagar, India",earthquake,8.8,6.6,0.167,10,reviewed,us,us
2015-10-07T08:01:57.010Z,36.8064,70.5999,316.59,4.4,mb,NA,45,0.319,0.58,us,us10003kwc,2016-01-04T22:29:31.040Z,"21km WSW of Jarm, Afghanistan",earthquake,6,5.9,0.13,17,reviewed,us,us
2015-10-07T04:58:20.550Z,27.8771,84.8817,34.7,4.2,mb,NA,149,0.418,0.89,us,us10003nv4,2016-01-04T22:29:29.040Z,"44km WNW of Kirtipur, Nepal",earthquake,6.3,6.2,0.216,6,reviewed,us,us
2015-10-07T02:47:54.250Z,4.6925,95.6509,76.57,4.3,mb,NA,194,1.397,1.36,us,us10003nuy,2016-01-04T22:29:27.040Z,"81km NW of Meulaboh, Indonesia",earthquake,8.7,9.9,0.201,7,reviewed,us,us
2015-10-06T23:30:29.260Z,27.6712,85.9838,14.04,4.3,mb,NA,110,0.593,0.73,us,us10003ntw,2016-01-04T22:29:25.040Z,"31km S of Kodari, Nepal",earthquake,11.4,4.8,0.1,28,reviewed,us,us
2015-10-06T12:02:40.700Z,27.7479,86.1479,10,4,mb,NA,133,0.624,0.96,us,us10003ntk,2016-01-04T22:29:21.040Z,"29km SE of Kodari, Nepal",earthquake,12.1,2,0.156,11,reviewed,us,us
2015-10-06T00:28:23.290Z,24.0615,70.2017,10,4.3,mb,NA,151,12.409,1.41,us,us10003kl7,2016-01-04T22:29:17.040Z,"70km NW of Rapar, India",earthquake,10.7,1.9,0.189,8,reviewed,us,us
2015-10-05T16:18:02.750Z,31.4974,86.4956,10,4.5,mb,NA,109,3.537,1.05,us,us10003nl9,2016-01-04T22:29:14.040Z,"104km E of Maindong, China",earthquake,4.5,1.9,0.097,31,reviewed,us,us
2015-10-05T07:36:25.480Z,27.7703,86.1587,10,4.3,mb,NA,131,0.607,0.52,us,us10003nky,2016-01-04T22:29:12.040Z,"28km SE of Kodari, Nepal",earthquake,5.5,1.9,0.169,10,reviewed,us,us
2015-10-05T07:33:21.920Z,27.6395,86.0343,10,4.5,mb,NA,138,0.641,0.92,us,us10003kcl,2016-01-04T22:29:12.040Z,"35km SSE of Kodari, Nepal",earthquake,6.4,1.8,0.07,60,reviewed,us,us
2015-10-04T21:39:21.990Z,36.6923,70.9869,231.49,4.4,mb,NA,56,0.543,0.7,us,us10003k9p,2016-01-04T22:29:08.040Z,"23km SE of Jarm, Afghanistan",earthquake,6.8,4.7,0.08,45,reviewed,us,us
2015-10-03T23:17:16.460Z,36.3869,71.119,102.05,4.1,mb,NA,76,0.856,1.1,us,us10003k3r,2016-01-04T22:28:59.040Z,"49km SW of Ashkasham, Afghanistan",earthquake,6.3,8.4,0.15,12,reviewed,us,us
2015-10-02T16:20:19.120Z,36.5021,71.2298,224.54,4.3,mb,NA,74,0.813,0.71,us,us10003jsf,2016-01-04T22:28:46.040Z,"33km SW of Ashkasham, Afghanistan",earthquake,5.8,7.4,0.137,15,reviewed,us,us
